"ID";"Date";"Price";"Amount"
20633;2016-09-18;540;1
20633;2016-09-18;540;1
20633;2016-09-18;600;1
20633;2016-09-18;540;1
20997;2016-09-18;1350;1
29413;2016-09-18;920;1
22070;2016-09-19;1380;1
22070;2016-09-19;1470;1
18664;2016-09-19;190;1
18664;2016-09-19;210;1
18664;2016-09-19;210;1
24277;2016-09-19;1120;1
16710;2016-09-19;540;1
29421;2016-09-19;270;1
24026;2016-09-19;620;1
24026;2016-09-19;920;1
29431;2016-09-20;920;1
16650;2016-09-20;700;1
16650;2016-09-20;900;1
29453;2016-09-22;270;1
16071;2016-09-23;1250;1
29491;2016-09-23;540;1
29491;2016-09-23;540;1
14564;2016-09-24;170;1
20456;2016-09-24;2760;1
21933;2016-09-25;1350;1
29519;2016-09-26;600;1
25172;2016-09-26;1840;1
14816;2016-09-27;620;1
13379;2016-09-28;1500;1
11206;2016-09-29;220;1
14872;2016-09-30;920;1
17281;2016-09-30;1080;1
20533;2016-09-30;640;1
28352;2016-09-30;980;1
29558;2016-10-01;320;1
21546;2016-10-01;920;1
21546;2016-10-01;980;1
21546;2016-10-01;980;1
27182;2016-10-01;900;1
19955;2016-10-02;980;1
19955;2016-10-02;940;1
19955;2016-10-02;920;1
26234;2016-10-03;700;1
14816;2016-10-03;640;1
29649;2016-10-04;540;1
29654;2016-10-04;920;1
29657;2016-10-04;550;1
29663;2016-10-04;1380;1
16447;2016-10-04;420;1
29649;2016-10-04;270;1
29676;2016-10-05;1410;1
20054;2016-10-05;2520;1
13138;2016-10-05;400;1
29685;2016-10-05;980;1
19666;2016-10-06;980;1
13680;2016-10-06;980;1
12124;2016-10-06;1260;1
19512;2016-10-07;490;1
26477;2016-10-07;1850;1
29713;2016-10-07;490;1
29718;2016-10-07;660;1
16242;2016-10-07;840;1
16242;2016-10-07;490;1
16242;2016-10-07;490;1
16242;2016-10-07;490;1
22901;2016-10-07;600;1
29729;2016-10-07;1050;1
29738;2016-10-08;640;1
10796;2016-10-08;310;1
29743;2016-10-08;620;1
29743;2016-10-08;840;1
29745;2016-10-08;740;1
29753;2016-10-09;700;1
14078;2016-10-09;800;1
29767;2016-10-10;1230;1
29771;2016-10-10;840;1
29718;2016-10-10;880;1
17132;2016-10-10;1840;1
10796;2016-10-10;310;1
29793;2016-10-11;320;1
28095;2016-10-12;1960;1
23249;2016-10-12;900;1
23249;2016-10-12;920;1
29801;2016-10-12;300;1
29802;2016-10-12;810;1
27242;2016-10-12;440;1
11257;2016-10-12;800;1
29805;2016-10-12;800;1
19522;2016-10-12;1350;1
29816;2016-10-13;900;1
28067;2016-10-13;900;1
29705;2016-10-13;1600;1
18200;2016-10-13;270;1
29824;2016-10-13;440;1
14049;2016-10-13;720;1
12183;2016-10-14;940;1
12758;2016-10-14;440;1
12758;2016-10-14;540;1
12758;2016-10-14;440;1
12440;2016-10-14;900;1
9151;2016-10-14;600;1
29856;2016-10-15;720;1
10842;2016-10-15;860;1
13537;2016-10-15;1880;1
29858;2016-10-15;1100;1
13537;2016-10-17;940;1
29879;2016-10-17;640;1
11116;2016-10-17;640;1
14482;2016-10-17;640;1
14810;2016-10-18;320;1
11177;2016-10-18;980;1
11177;2016-10-18;980;1
29865;2016-10-18;420;1
23733;2016-10-19;420;1
17420;2016-10-19;360;1
25258;2016-10-19;740;1
25702;2016-10-19;540;1
15861;2016-10-19;900;1
15861;2016-10-19;640;1
15861;2016-10-19;980;1
29924;2016-10-19;940;1
27075;2016-10-20;1410;1
29882;2016-10-20;860;1
29937;2016-10-20;960;1
12774;2016-10-21;440;1
16609;2016-10-21;980;1
29948;2016-10-21;740;1
11454;2016-10-21;940;1
29951;2016-10-21;2520;1
29951;2016-10-21;840;1
29958;2016-10-21;440;1
16609;2016-10-22;920;1
11257;2016-10-22;800;1
29969;2016-10-22;470;1
29975;2016-10-23;940;1
29980;2016-10-23;560;1
21743;2016-10-23;900;1
29986;2016-10-24;640;1
29995;2016-10-24;720;1
15118;2016-10-24;980;1
29903;2016-10-24;140;1
12285;2016-10-25;920;1
12285;2016-10-25;840;1
12285;2016-10-25;980;1
30001;2016-10-25;320;1
30003;2016-10-25;700;1
30011;2016-10-25;440;1
30012;2016-10-25;450;1
27518;2016-10-26;220;1
17613;2016-10-26;840;1
24509;2016-10-26;860;1
30025;2016-10-26;860;1
30029;2016-10-27;640;1
30031;2016-10-27;560;1
25262;2016-10-28;360;1
30053;2016-10-28;640;1
25258;2016-10-29;1290;1
30060;2016-10-29;450;1
24509;2016-10-30;740;1
24509;2016-10-30;900;1
30066;2016-10-30;840;1
15159;2016-10-30;840;1
30074;2016-10-30;900;1
20907;2016-10-31;980;1
30077;2016-10-31;1050;1
20935;2016-10-31;920;1
30081;2016-10-31;220;1
22260;2016-10-31;980;1
14102;2016-10-31;1800;1
25296;2016-10-31;700;1
30095;2016-10-31;400;1
30096;2016-10-31;1100;1
20935;2016-11-01;840;1
30106;2016-11-01;220;1
25047;2016-11-01;560;1
12759;2016-11-01;320;1
14261;2016-11-01;920;1
14261;2016-11-01;280;1
16097;2016-11-01;360;1
24027;2016-11-02;280;1
18002;2016-11-02;370;1
15159;2016-11-02;900;1
21192;2016-11-02;1140;1
12431;2016-11-03;320;1
30068;2016-11-03;110;1
25162;2016-11-03;440;1
30141;2016-11-04;280;1
30143;2016-11-04;860;1
20660;2016-11-05;980;1
30164;2016-11-05;1840;1
30167;2016-11-06;680;1
25988;2016-11-06;540;1
16041;2016-11-06;1320;1
17672;2016-11-06;440;1
16822;2016-11-07;190;1
30155;2016-11-07;700;1
30189;2016-11-07;1080;1
30199;2016-11-08;210;1
30201;2016-11-08;900;1
24235;2016-11-08;980;1
30211;2016-11-08;360;1
27113;2016-11-08;280;1
13816;2016-11-08;640;1
13374;2016-11-09;740;1
30221;2016-11-09;1600;1
15874;2016-11-09;480;1
15232;2016-11-09;280;1
30227;2016-11-09;220;1
17514;2016-11-09;180;1
30230;2016-11-09;900;1
15874;2016-11-09;160;1
26602;2016-11-09;860;1
19522;2016-11-09;920;1
29654;2016-11-10;1840;1
30237;2016-11-10;420;1
19011;2016-11-10;320;1
29742;2016-11-10;980;1
15118;2016-11-10;980;1
30251;2016-11-11;400;1
30143;2016-11-11;620;1
30143;2016-11-11;920;1
30255;2016-11-11;920;1
21369;2016-11-11;640;1
27511;2016-11-12;700;1
26008;2016-11-12;560;1
25845;2016-11-12;1440;1
25845;2016-11-12;400;1
30279;2016-11-12;740;1
17555;2016-11-13;1360;1
30211;2016-11-13;280;1
17537;2016-11-13;420;1
30285;2016-11-13;800;1
30292;2016-11-14;280;1
30296;2016-11-14;640;1
30297;2016-11-14;640;1
17551;2016-11-14;370;1
30307;2016-11-15;160;1
12365;2016-11-15;1150;1
12365;2016-11-15;460;1
30310;2016-11-15;320;1
16287;2016-11-15;900;1
30315;2016-11-15;550;1
13072;2016-11-15;280;1
30325;2016-11-16;920;1
30328;2016-11-16;2760;1
30330;2016-11-16;140;1
13859;2016-11-16;220;1
30334;2016-11-16;600;1
30336;2016-11-16;60;1
20073;2016-11-17;640;1
30348;2016-11-17;480;1
30349;2016-11-17;840;1
26910;2016-11-17;320;1
17882;2016-11-17;280;1
30181;2016-11-17;700;1
30353;2016-11-17;240;1
13039;2016-11-17;240;1
16768;2016-11-18;1960;1
30365;2016-11-18;1380;1
24989;2016-11-18;900;1
30378;2016-11-18;1840;1
29743;2016-11-18;370;1
17840;2016-11-19;210;1
26268;2016-11-19;400;1
30387;2016-11-19;800;1
26435;2016-11-19;1140;1
30389;2016-11-19;980;1
30392;2016-11-20;360;1
21324;2016-11-20;980;1
30398;2016-11-20;1080;1
25154;2016-11-20;350;1
18078;2016-11-20;1680;1
27617;2016-11-20;420;1
22977;2016-11-20;140;1
30404;2016-11-20;140;1
30417;2016-11-21;380;1
30421;2016-11-22;920;1
27063;2016-11-22;780;1
30426;2016-11-22;440;1
30427;2016-11-22;380;1
26751;2016-11-22;570;1
24509;2016-11-22;1560;1
25598;2016-11-22;840;1
5609;2016-11-23;900;1
5609;2016-11-23;300;1
30434;2016-11-23;840;1
26538;2016-11-23;90;1
22988;2016-11-23;840;1
21176;2016-11-24;840;1
22043;2016-11-24;890;1
18067;2016-11-24;300;1
30460;2016-11-24;1720;1
12226;2016-11-24;1470;1
30461;2016-11-24;380;1
27561;2016-11-25;1380;1
30475;2016-11-25;980;1
12758;2016-11-25;220;1
30340;2016-11-26;980;1
12456;2016-11-26;720;1
30487;2016-11-26;270;1
27408;2016-11-26;560;1
30493;2016-11-27;780;1
12298;2016-11-27;420;1
19522;2016-11-27;1350;1
19522;2016-11-27;640;1
20598;2016-11-27;780;1
27944;2016-11-27;980;1
14381;2016-11-27;840;1
21103;2016-11-27;920;1
16098;2016-11-27;800;1
30500;2016-11-28;640;1
30501;2016-11-28;840;1
30504;2016-11-28;780;1
30505;2016-11-28;840;1
29037;2016-11-28;300;1
19529;2016-11-28;720;1
30511;2016-11-28;560;1
20621;2016-11-29;1680;1
17227;2016-11-29;840;1
30516;2016-11-29;740;1
16447;2016-11-29;900;1
21081;2016-11-29;780;1
30524;2016-11-29;940;1
30526;2016-11-30;720;1
20833;2016-11-30;720;1
30529;2016-11-30;900;1
28058;2016-11-30;540;1
30533;2016-11-30;940;1
30534;2016-11-30;1000;1
30534;2016-11-30;700;1
18465;2016-12-01;840;1
30540;2016-12-01;900;1
30540;2016-12-01;1400;1
21159;2016-12-01;700;1
28008;2016-12-01;1260;1
18465;2016-12-01;940;1
26572;2016-12-01;900;1
30547;2016-12-01;930;1
22315;2016-12-01;720;1
15941;2016-12-02;1720;1
29990;2016-12-02;720;1
30563;2016-12-02;720;1
25926;2016-12-02;1120;1
30564;2016-12-02;360;1
28633;2016-12-02;980;1
26275;2016-12-02;740;1
30569;2016-12-02;1120;1
30571;2016-12-03;270;1
30577;2016-12-03;680;1
30547;2016-12-03;960;1
11640;2016-12-04;980;1
23159;2016-12-04;740;1
21161;2016-12-04;780;1
21161;2016-12-04;940;1
22751;2016-12-04;600;1
13987;2016-12-04;980;1
25926;2016-12-04;280;1
30583;2016-12-04;740;1
25842;2016-12-04;720;1
17537;2016-12-04;1120;1
30589;2016-12-04;380;1
30591;2016-12-04;450;1
30596;2016-12-04;560;1
21874;2016-12-04;700;1
18330;2016-12-05;800;1
30647;2016-12-05;680;1
26538;2016-12-05;700;1
16000;2016-12-05;900;1
30692;2016-12-05;780;1
30508;2016-12-05;900;1
30701;2016-12-05;540;1
20084;2016-12-06;350;1
30685;2016-12-06;660;1
30307;2016-12-06;450;1
28472;2016-12-06;1560;1
16468;2016-12-06;900;1
13374;2016-12-06;560;1
30134;2016-12-06;540;1
28075;2016-12-06;900;1
30721;2016-12-06;900;1
12147;2016-12-06;560;1
13720;2016-12-07;640;1
29742;2016-12-07;940;1
19522;2016-12-07;900;1
20880;2016-12-07;940;1
13972;2016-12-07;180;1
19199;2016-12-08;740;1
22315;2016-12-08;900;1
30760;2016-12-08;1840;1
14693;2016-12-08;980;1
30763;2016-12-08;690;1
18043;2016-12-08;840;1
30767;2016-12-09;900;1
30769;2016-12-09;1960;1
30771;2016-12-09;980;1
28008;2016-12-09;920;1
21496;2016-12-09;900;1
26762;2016-12-09;1800;1
19937;2016-12-09;2340;1
30792;2016-12-09;900;1
17856;2016-12-09;560;1
30800;2016-12-10;1900;1
18064;2016-12-10;280;1
21429;2016-12-10;1280;1
30805;2016-12-10;640;1
30810;2016-12-10;800;1
30812;2016-12-10;900;1
21429;2016-12-10;860;1
13514;2016-12-10;900;1
26426;2016-12-11;440;1
30789;2016-12-12;900;1
20621;2016-12-12;1840;1
20625;2016-12-12;1960;1
17878;2016-12-12;500;1
17227;2016-12-12;980;1
30864;2016-12-12;450;1
30388;2016-12-12;920;1
30871;2016-12-12;440;1
16119;2016-12-12;840;1
30824;2016-12-13;900;1
30876;2016-12-13;600;1
29676;2016-12-13;1380;1
30889;2016-12-13;840;1
30902;2016-12-13;900;1
18429;2016-12-13;560;1
30904;2016-12-13;900;1
30905;2016-12-13;1400;1
30900;2016-12-13;980;1
30909;2016-12-14;920;1
12908;2016-12-14;560;1
30919;2016-12-14;1960;1
30922;2016-12-14;90;1
10801;2016-12-14;90;1
29424;2016-12-14;1300;1
22226;2016-12-14;180;1
30929;2016-12-15;560;1
29309;2016-12-15;980;1
30956;2016-12-16;860;1
30956;2016-12-16;840;1
30963;2016-12-16;280;1
30965;2016-12-16;600;1
11944;2016-12-17;230;1
17215;2016-12-17;230;1
30978;2016-12-17;780;1
30992;2016-12-17;600;1
30998;2016-12-17;920;1
31002;2016-12-18;360;1
31003;2016-12-18;740;1
31003;2016-12-18;980;1
31011;2016-12-18;540;1
31012;2016-12-18;600;1
31018;2016-12-18;220;1
14920;2016-12-18;700;1
16659;2016-12-19;940;1
31034;2016-12-19;540;1
31037;2016-12-19;980;1
31039;2016-12-19;400;1
31040;2016-12-20;940;1
13717;2016-12-20;200;1
31061;2016-12-20;1380;1
31064;2016-12-21;780;1
30956;2016-12-21;920;1
31078;2016-12-21;920;1
13917;2016-12-21;320;1
31088;2016-12-21;1840;1
31091;2016-12-21;720;1
22638;2016-12-22;900;1
31085;2016-12-22;1200;1
31102;2016-12-22;980;1
15330;2016-12-22;1720;1
20923;2016-12-22;540;1
27060;2016-12-22;540;1
14564;2016-12-22;140;1
31107;2016-12-23;980;1
31107;2016-12-23;920;1
31107;2016-12-23;450;1
25604;2016-12-23;980;1
30945;2016-12-23;300;1
31151;2016-12-26;980;1
10945;2016-12-26;1600;1
22070;2016-12-27;1880;1
16051;2016-12-27;960;1
18473;2016-12-27;1000;1
31178;2016-12-27;640;1
12431;2016-12-28;900;1
31183;2016-12-28;360;1
18454;2016-12-28;440;1
11474;2016-12-29;720;1
31188;2016-12-29;720;1
30810;2016-12-29;720;1
13246;2016-12-30;980;1
31195;2016-12-30;1900;1
31197;2016-12-30;400;1
25058;2016-12-31;980;1
18550;2016-12-31;700;1
31203;2017-01-01;220;1
17648;2017-01-01;920;1
24605;2017-01-02;900;1
31210;2017-01-02;780;1
11249;2017-01-02;400;1
31148;2017-01-02;440;1
21661;2017-01-02;940;1
31225;2017-01-03;250;1
30199;2017-01-04;210;1
31243;2017-01-04;350;1
31244;2017-01-04;1800;1
12542;2017-01-06;280;1
15118;2017-01-06;980;1
30353;2017-01-06;240;1
31262;2017-01-06;540;1
30330;2017-01-07;140;1
31155;2017-01-07;280;1
31268;2017-01-07;450;1
22918;2017-01-08;900;1
31281;2017-01-08;270;1
31283;2017-01-09;1800;1
31288;2017-01-09;780;1
10796;2017-01-11;450;1
17506;2017-01-11;880;1
26477;2017-01-12;860;1
30668;2017-01-12;980;1
31314;2017-01-12;700;1
31315;2017-01-12;700;1
31315;2017-01-12;350;1
21289;2017-01-12;700;1
31316;2017-01-12;200;1
31320;2017-01-12;700;1
31318;2017-01-13;700;1
31323;2017-01-13;350;1
19522;2017-01-13;1260;1
27614;2017-01-13;700;1
31336;2017-01-14;540;1
31337;2017-01-14;900;1
31339;2017-01-14;900;1
31341;2017-01-15;740;1
14547;2017-01-15;470;1
31344;2017-01-15;1650;1
18064;2017-01-15;1050;1
30353;2017-01-16;700;1
17648;2017-01-16;920;1
14564;2017-01-16;900;1
31337;2017-01-17;540;1
31365;2017-01-17;780;1
13374;2017-01-17;920;1
25854;2017-01-17;620;1
19025;2017-01-17;840;1
31370;2017-01-17;810;1
31380;2017-01-18;1170;1
14341;2017-01-19;700;1
31387;2017-01-19;360;1
31388;2017-01-19;220;1
31405;2017-01-21;270;1
22883;2017-01-21;440;1
24026;2017-01-21;720;1
31416;2017-01-23;700;1
31422;2017-01-23;920;1
31422;2017-01-23;980;1
10876;2017-01-24;370;1
16650;2017-01-25;600;1
29172;2017-01-25;1800;1
31446;2017-01-25;1200;1
29172;2017-01-26;600;1
10790;2017-01-27;700;1
31471;2017-01-27;800;1
5609;2017-01-28;400;1
28345;2017-01-28;900;1
22315;2017-01-28;800;1
22315;2017-01-29;400;1
26733;2017-01-29;400;1
31497;2017-01-30;900;1
5609;2017-01-30;620;1
31387;2017-01-30;120;1
19955;2017-01-30;1480;1
31323;2017-01-31;350;1
31506;2017-01-31;900;1
19081;2017-02-01;210;1
19512;2017-02-02;920;1
30199;2017-02-02;540;1
30199;2017-02-02;210;1
24283;2017-02-03;300;1
24282;2017-02-03;300;1
11749;2017-02-04;900;1
19522;2017-02-04;840;1
19522;2017-02-04;920;1
19522;2017-02-04;1350;1
31585;2017-02-05;400;1
31599;2017-02-05;360;1
13128;2017-02-06;250;1
31405;2017-02-07;1800;1
31707;2017-02-07;200;1
31713;2017-02-08;1480;1
20073;2017-02-08;270;1
20073;2017-02-08;270;1
31722;2017-02-09;540;1
12758;2017-02-10;440;1
22161;2017-02-11;540;1
19522;2017-02-12;920;1
19522;2017-02-12;920;1
19522;2017-02-12;1380;1
19522;2017-02-12;1380;1
25136;2017-02-13;980;1
21757;2017-02-14;1470;1
31825;2017-02-15;600;1
22738;2017-02-15;920;1
31855;2017-02-17;700;1
31862;2017-02-17;760;1
17420;2017-02-18;920;1
17420;2017-02-18;360;1
12831;2017-02-19;490;1
12174;2017-02-19;920;1
31888;2017-02-20;220;1
19512;2017-02-21;980;1
29695;2017-02-22;920;1
31725;2017-02-22;1100;1
31913;2017-02-22;780;1
13717;2017-02-22;270;1
25702;2017-02-22;440;1
21234;2017-02-23;880;1
30141;2017-02-23;420;1
31927;2017-02-24;980;1
10888;2017-02-24;270;1
19522;2017-02-24;700;1
31933;2017-02-25;440;1
31203;2017-02-26;440;1
31572;2017-02-26;540;1
31946;2017-02-27;540;1
31954;2017-02-28;1960;1
31968;2017-03-01;540;1
23733;2017-03-01;420;1
31971;2017-03-01;920;1
24199;2017-03-01;700;1
15232;2017-03-01;280;1
31977;2017-03-02;140;1
28472;2017-03-03;900;1
11899;2017-03-03;1400;1
31995;2017-03-04;540;1
13680;2017-03-04;1470;1
17203;2017-03-04;700;1
32018;2017-03-05;350;1
32016;2017-03-05;700;1
32023;2017-03-06;700;1
29782;2017-03-06;920;1
31355;2017-03-06;550;1
32024;2017-03-06;920;1
31336;2017-03-06;300;1
32032;2017-03-06;600;1
16097;2017-03-06;540;1
31911;2017-03-07;1470;1
32039;2017-03-07;100;1
11187;2017-03-07;70;1
32050;2017-03-09;420;1
18272;2017-03-09;420;1
32065;2017-03-10;240;1
15118;2017-03-10;900;1
24061;2017-03-10;1170;1
32072;2017-03-10;280;1
23030;2017-03-11;280;1
26822;2017-03-11;900;1
22539;2017-03-11;280;1
31888;2017-03-11;220;1
32080;2017-03-11;780;1
31999;2017-03-12;270;1
32092;2017-03-13;900;1
32102;2017-03-13;860;1
31572;2017-03-14;540;1
32039;2017-03-15;220;1
32039;2017-03-15;180;1
19666;2017-03-15;900;1
31890;2017-03-15;600;1
30227;2017-03-15;220;1
21429;2017-03-15;920;1
32134;2017-03-16;1800;1
32145;2017-03-16;940;1
30319;2017-03-16;890;1
18200;2017-03-16;220;1
32107;2017-03-16;620;1
30319;2017-03-17;980;1
21546;2017-03-17;920;1
17882;2017-03-17;280;1
25070;2017-03-17;880;1
22669;2017-03-17;800;1
31999;2017-03-17;270;1
15118;2017-03-18;880;1
32177;2017-03-19;890;1
17514;2017-03-20;220;1
30227;2017-03-20;270;1
21046;2017-03-21;270;1
20386;2017-03-21;880;1
32188;2017-03-21;420;1
32190;2017-03-22;890;1
32190;2017-03-22;445;1
16650;2017-03-22;200;1
24715;2017-03-22;110;1
29706;2017-03-23;540;1
32199;2017-03-23;920;1
14737;2017-03-23;740;1
32201;2017-03-23;110;1
22217;2017-03-23;1850;1
17270;2017-03-24;520;1
17286;2017-03-24;920;1
19078;2017-03-24;980;1
19078;2017-03-24;980;1
32214;2017-03-25;300;1
32206;2017-03-25;920;1
28830;2017-03-25;980;1
15118;2017-03-26;1470;1
32220;2017-03-26;600;1
30771;2017-03-27;920;1
19168;2017-03-27;980;1
10923;2017-03-27;890;1
21157;2017-03-28;1350;1
13128;2017-03-28;190;1
31999;2017-03-30;200;1
17551;2017-03-30;140;1
22070;2017-03-31;1380;1
17764;2017-04-01;490;1
32252;2017-04-01;600;1
32256;2017-04-02;300;1
22315;2017-04-02;1400;1
29743;2017-04-03;1200;1
14261;2017-04-03;920;1
30919;2017-04-05;1720;1
32322;2017-04-05;310;1
12462;2017-04-05;1160;1
32332;2017-04-06;780;1
15432;2017-04-07;980;1
11139;2017-04-08;350;1
22447;2017-04-09;2320;1
12174;2017-04-09;600;1
24378;2017-04-10;570;1
12520;2017-04-10;1740;1
25070;2017-04-11;880;1
32373;2017-04-11;300;1
15432;2017-04-12;470;1
32390;2017-04-12;300;1
16938;2017-04-12;300;1
25408;2017-04-12;600;1
32311;2017-04-12;300;1
32252;2017-04-13;660;1
32406;2017-04-13;840;1
32410;2017-04-14;780;1
32421;2017-04-16;180;1
28139;2017-04-18;280;1
32434;2017-04-18;900;1
19512;2017-04-19;470;1
19512;2017-04-19;940;1
32442;2017-04-19;890;1
18195;2017-04-20;980;1
32448;2017-04-20;140;1
32447;2017-04-20;980;1
32455;2017-04-21;900;1
30211;2017-04-21;360;1
17281;2017-04-21;380;1
32460;2017-04-21;1350;1
32464;2017-04-22;1160;1
25778;2017-04-22;720;1
32472;2017-04-22;900;1
26788;2017-04-22;900;1
25778;2017-04-22;180;1
32474;2017-04-22;940;1
23577;2017-04-22;280;1
13692;2017-04-23;140;1
32484;2017-04-23;180;1
25244;2017-04-24;540;1
16457;2017-04-24;150;1
30039;2017-04-24;980;1
30039;2017-04-24;860;1
30039;2017-04-24;880;1
30039;2017-04-24;800;1
30039;2017-04-24;880;1
32447;2017-04-25;840;1
30956;2017-04-25;860;1
12758;2017-04-25;270;1
32498;2017-04-26;840;1
32501;2017-04-26;110;1
32507;2017-04-26;110;1
25058;2017-04-26;980;1
32509;2017-04-26;900;1
15118;2017-04-27;940;1
16659;2017-04-27;980;1
20084;2017-04-27;980;1
20621;2017-04-27;1760;1
11454;2017-04-27;880;1
11454;2017-04-27;900;1
25209;2017-04-27;880;1
14693;2017-04-27;980;1
32523;2017-04-28;900;1
32355;2017-04-28;1200;1
13393;2017-04-28;1160;1
19955;2017-04-28;1760;1
24089;2017-04-28;840;1
17132;2017-04-28;890;1
32514;2017-04-29;2700;1
32514;2017-04-29;450;1
23128;2017-04-30;900;1
26350;2017-04-30;880;1
11177;2017-05-01;900;1
22226;2017-05-01;1760;1
11899;2017-05-01;440;1
11454;2017-05-02;880;1
32541;2017-05-02;900;1
17562;2017-05-02;1100;1
15001;2017-05-02;1100;1
24030;2017-05-02;2340;1
32543;2017-05-03;900;1
32544;2017-05-03;900;1
26423;2017-05-03;1350;1
28412;2017-05-03;550;1
12693;2017-05-03;940;1
12693;2017-05-03;470;1
16371;2017-05-04;880;1
15311;2017-05-04;900;1
32447;2017-05-04;380;1
29742;2017-05-04;880;1
11979;2017-05-04;270;1
32560;2017-05-04;840;1
19498;2017-05-05;900;1
25549;2017-05-05;1500;1
19139;2017-05-05;150;1
32563;2017-05-05;450;1
19475;2017-05-05;1470;1
17837;2017-05-06;2250;1
32567;2017-05-06;1500;1
32474;2017-05-06;860;1
28069;2017-05-06;150;1
18824;2017-05-07;1160;1
28069;2017-05-07;300;1
32576;2017-05-07;980;1
32578;2017-05-08;490;1
23249;2017-05-08;1160;1
23249;2017-05-08;1740;1
16061;2017-05-08;1160;1
17344;2017-05-08;2225;1
10923;2017-05-09;920;1
22810;2017-05-09;860;1
16574;2017-05-09;780;1
32594;2017-05-09;780;1
23930;2017-05-09;840;1
23930;2017-05-09;880;1
25988;2017-05-09;1560;1
22810;2017-05-09;430;1
11992;2017-05-09;890;1
32598;2017-05-10;780;1
32601;2017-05-10;390;1
24783;2017-05-10;780;1
32605;2017-05-10;1560;1
25157;2017-05-10;700;1
16100;2017-05-11;1160;1
13627;2017-05-11;1100;1
13038;2017-05-11;900;1
16928;2017-05-11;700;1
16928;2017-05-11;780;1
19666;2017-05-12;980;1
15089;2017-05-12;780;1
32630;2017-05-13;1170;1
32631;2017-05-13;270;1
25258;2017-05-14;860;1
32638;2017-05-14;1520;1
29743;2017-05-14;1200;1
26998;2017-05-14;900;1
32644;2017-05-15;900;1
32644;2017-05-15;360;1
16928;2017-05-15;1080;1
18175;2017-05-15;900;1
32646;2017-05-15;540;1
27714;2017-05-15;780;1
18501;2017-05-15;390;1
32649;2017-05-15;780;1
32652;2017-05-15;390;1
32654;2017-05-15;390;1
32207;2017-05-15;1335;1
23464;2017-05-15;390;1
31448;2017-05-15;780;1
32657;2017-05-15;890;1
32659;2017-05-15;780;1
32660;2017-05-15;900;1
22315;2017-05-15;450;1
20316;2017-05-15;450;1
26350;2017-05-16;1700;1
32663;2017-05-16;890;1
18808;2017-05-16;1335;1
32665;2017-05-16;180;1
32668;2017-05-16;780;1
30919;2017-05-16;1560;1
12462;2017-05-17;1320;1
32674;2017-05-17;1335;1
32677;2017-05-17;780;1
14284;2017-05-17;390;1
22315;2017-05-17;2320;1
32679;2017-05-17;890;1
32447;2017-05-18;370;1
32685;2017-05-18;2340;1
32686;2017-05-18;1950;1
25258;2017-05-18;550;1
28345;2017-05-19;1650;1
19512;2017-05-19;180;1
32703;2017-05-19;890;1
32713;2017-05-21;2320;1
11404;2017-05-22;450;1
30771;2017-05-23;980;1
16457;2017-05-24;150;1
32740;2017-05-24;150;1
32741;2017-05-24;540;1
15448;2017-05-24;360;1
32742;2017-05-24;300;1
27115;2017-05-25;780;1
11139;2017-05-25;270;1
25819;2017-05-25;1100;1
32751;2017-05-25;445;1
32753;2017-05-26;1100;1
32755;2017-05-26;1100;1
32760;2017-05-26;890;1
32765;2017-05-26;1950;1
12675;2017-05-27;1500;1
32773;2017-05-27;900;1
30165;2017-05-29;890;1
32783;2017-05-29;390;1
19229;2017-05-30;1100;1
26423;2017-05-30;1400;1
16097;2017-05-30;300;1
32815;2017-06-01;360;1
11872;2017-06-02;540;1
32818;2017-06-02;180;1
32818;2017-06-02;360;1
25549;2017-06-02;1380;1
29695;2017-06-02;920;1
29695;2017-06-02;880;1
29695;2017-06-02;840;1
32843;2017-06-07;880;1
13755;2017-06-10;1500;1
22226;2017-06-11;1760;1
22315;2017-06-11;1350;1
15118;2017-06-12;880;1
32873;2017-06-13;700;1
32474;2017-06-14;430;1
15118;2017-06-15;980;1
15118;2017-06-15;900;1
15118;2017-06-15;900;1
30771;2017-06-15;980;1
32900;2017-06-16;980;1
31968;2017-06-16;860;1
24412;2017-06-17;630;1
20453;2017-06-18;1500;1
24534;2017-06-18;900;1
16242;2017-06-18;440;1
16242;2017-06-18;490;1
12226;2017-06-19;980;1
11454;2017-06-20;900;1
32937;2017-06-20;1650;1
32946;2017-06-21;1260;1
15171;2017-06-22;1320;1
32960;2017-06-22;1100;1
15171;2017-06-22;440;1
17172;2017-06-23;880;1
30317;2017-06-23;880;1
22315;2017-06-25;920;1
32959;2017-06-28;920;1
33086;2017-06-29;740;1
17281;2017-06-30;680;1
24577;2017-06-30;900;1
10796;2017-07-02;470;1
10796;2017-07-02;450;1
11454;2017-07-03;880;1
11454;2017-07-03;880;1
11451;2017-07-04;250;1
15118;2017-07-05;980;1
15118;2017-07-05;940;1
15118;2017-07-05;450;1
24577;2017-07-05;1100;1
33094;2017-07-07;980;1
31771;2017-07-10;900;1
11369;2017-07-11;1500;1
33098;2017-07-11;900;1
33101;2017-07-12;1100;1
33102;2017-07-12;1100;1
20380;2017-07-13;900;1
33101;2017-07-13;900;1
11177;2017-07-16;980;1
11177;2017-07-17;1160;1
5009;2017-07-17;7480;1
33113;2017-07-17;980;1
33110;2017-07-17;1160;1
33114;2017-07-17;780;1
15433;2017-07-18;940;1
11708;2017-07-18;900;1
